"STID","Seq","Part.Seq","Group","ID","Treatment","Quarter","Year","Distribution","AgeEnroll","AgeSurvey","Gender","PhysicalStatus","Language","ZIP","Race","ChildrenInHome","MaritalStatus","KLSDetermination","timeToExpunge","cenExpungeTime","expunge","Recid","total_benefits","total_wages","total_income","Unemployed","local_unemploy","address_change","late_payments","AQuarter","AQID2","AQID3","AQID4","AQID5","AQID11","AQID12","AQID13","BQuarter","BQID1","BQID2","BQID3","BQID4","BQID5","BQID6","BQID7","BQID8","CQuarter","CQID1","CQID2","CQID3","CQID4","CQID5","CQID6","DQuarter","DQID1","DQID2","DQID3","DQID4","DQID5","DQID6","DQID7","DQID8","EQuarter","EQID1","EQID2","EQID3","EQID4","EQID5","EQID6","pstudy_income","pstudy_wages","pstudy_benefits","pstudy_unemploy","FilingStatus","Dependents","FedAdjGrossIncome","Part","white","Female","Disabled","logIncome","pstudy_logIncome","MissedRent","FullTime","HouseSize","JobSat","JobApply","JobDeter","Homeless","Moved","MovedUtility","HouseSat","MoveAttempt","MoveDeter","LifeSat","Married","dependent","pstudy_employed","LessHighSchool","HighSchool","SomeCollege","College","income_lag","unemploy_lag","fullTime_lag","LifeComp","ps_mRent","ps_fullTime","ps_jobApply","ps_jobDeter","ps_moved","ps_moveAttempt","ps_moveDeter"
"KSSTID0200",3,"3083-3",3,3083,1,"2022Q1",2022,8,34,34,"Male","Non-disabled","English","67207","Black",0,"Single","yes",163,163,1,0,0,9972.88,9972.88,0,3.366666667,0,0,"2021Q4",2,1,0,2,1,1,3,"2022Q1",1,6,4,0,2,4,0,0,"2022Q1",2,"1",4,2,2,3,"2022Q1",1,1,6,6,4,"1",2,3,"2022Q1",7,7,6,5,5,7,10762.96,10642.46,120.5,4.83,NA,NA,NA,200,0,0,0,9.20772495475236,9.28395879574922,0,1,6,3,0,1,0,0,0,3,0,0,7,NA,0,0,0,1,0,0,9.61520329880959,0,1,0.0842276391086912,0,1,0,0,0,0,0
"KSSTID0200",4,"3083-4",3,3083,1,"2022Q2",2022,9,34,35,"Male","Non-disabled","English","67207","Black",0,"Single","yes",163,163,1,0,0,11933.98,11933.98,0,2.966666667,0,0,"2022Q1",2,1,0,2,1,2,3,"2022Q2",1,5,4,0,2,4,0,0,"2022Q2",2,"2",3,2,2,3,"2022Q2",1,1,6,6,4,"1",2,3,"2022Q2",8,8,9,9,7,8,10762.96,10642.46,120.5,4.83,NA,NA,NA,200,0,0,0,9.38722886302791,9.28395879574922,0,1,6,3,0,0,0,0,0,3,0,0,8,NA,0,0,0,1,0,0,9.20772495475236,0,1,-1.48293682747009,0,1,0,0,0,0,0
"KSSTID0200",5,"3083-5",3,3083,1,"2022Q3",2022,10,34,35,"Male","Non-disabled","English","67207","Black",0,"Single","yes",163,163,1,0,0,14685.35,14685.35,0,3.333333333,0,0,"2022Q3",2,1,0,2,1,1,2,"2022Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2022Q3",2,"2",3,2,2,2,"2022Q3",1,1,6,6,4,"1",2,3,"2022Q4",6,7,7,7,7,8,10762.96,10642.46,120.5,4.83,NA,NA,NA,200,0,0,0,9.59467376994874,9.28395879574922,0,1,NA,3,0,0,0,NA,NA,2,0,0,7,NA,0,0,0,1,0,0,9.38722886302791,0,1,-0.257444044278861,0,1,0,0,0,0,0
"KSSTID0200",6,"3083-6",3,3083,1,"2022Q4",2022,11,34,35,"Male","Non-disabled","English","67207","Black",0,"Single","yes",163,163,1,0,0,16427.6,16427.6,0,2.866666667,0,0,"2022Q4",2,1,0,2,1,1,3,"2022Q4",1,4,4,0,2,4,0,0,"2022Q4",2,"2",2,2,2,2,"2023Q1",1,1,6,6,4,"1",2,3,"2023Q1",6,7,7,7,8,8,10762.96,10642.46,120.5,4.83,NA,NA,NA,200,0,0,0,9.706778997419,9.28395879574922,0,1,5,3,0,0,0,0,0,3,0,0,7,NA,0,0,0,1,0,0,9.59467376994874,0,1,-0.227339256441629,0,1,0,0,0,0,0
"KSSTID0201",1,"3084-1",3,3084,1,"2021Q2",2021,6,57,57,"Male","Non-disabled","English","67846","Hispanic",2,"Married","yes",339,339,0,0,0,11050,11050,0,2.188888889,0,0,"2021Q2",2,2,2,2,1,2,4,"2021Q2",1,3,6,0,2,4,0,0,"2021Q2",2,"2",3,2,2,3,"2021Q3",1,1,6,6,4,"1",2,4,"2021Q3",9,10,10,9,6,9,10781.25,10781.25,0,2.74,1,2,"84,287.00",201,0,0,0,9.31027620058878,9.28565654253561,NA,1,4,4,0,0,0,0,0,4,0,0,10,1,1,1,1,0,0,0,9.28565654253561,0,1,-2.35153189024845,NA,1,0,0,0,0,0
"KSSTID0201",2,"3084-2",3,3084,1,"2021Q4",2021,7,57,57,"Male","Non-disabled","English","67846","Hispanic",2,"Married","yes",339,339,0,0,0,12600,12600,0,1.666666667,0,0,"2021Q3",2,1,0,2,1,2,4,"2021Q3",1,3,6,0,2,4,0,0,"2021Q4",2,"2",2,2,2,2,"2021Q4",1,1,6,6,4,"1",2,4,"2021Q4",8,8,9,9,8,6,10781.25,10781.25,0,2.74,1,2,"84,287.00",201,0,0,0,9.44153145486969,9.28565654253561,0,1,4,4,0,0,0,0,0,4,0,0,8,1,1,1,1,0,0,0,9.31027620058878,0,1,-1.22955772985166,NA,1,0,0,0,0,0
"KSSTID0201",3,"3084-3",3,3084,1,"2022Q1",2022,8,57,58,"Male","Non-disabled","English","67846","Hispanic",2,"Married","yes",339,339,1,0,0,10800,10800,0,2.255555556,0,0,"2021Q4",2,1,0,2,2,2,4,"2022Q1",1,3,6,0,2,4,0,0,"2022Q1",2,"2",4,2,2,3,"2022Q1",1,1,6,6,4,"1",2,4,"2022Q1",8,8,9,9,NA,8,10781.25,10781.25,0,2.74,NA,NA,NA,201,0,0,0,9.28739400141847,9.28565654253561,0,1,4,4,0,0,0,0,0,4,0,0,8,1,1,1,1,0,0,0,9.44153145486969,0,1,NA,NA,1,0,0,0,0,0
"KSSTID0201",4,"3084-4",3,3084,1,"2022Q2",2022,9,57,58,"Male","Non-disabled","English","67846","Hispanic",2,"Married","yes",339,339,1,0,0,11700,11700,0,2.288888889,0,0,"2022Q1",2,1,0,2,1,2,4,"2022Q2",1,3,6,0,2,4,0,0,"2022Q2",NA,NA,NA,NA,NA,NA,"2022Q2",NA,NA,NA,NA,NA,NA,NA,NA,"2022Q2",NA,NA,NA,NA,NA,NA,10781.25,10781.25,0,2.74,NA,NA,NA,201,0,0,0,9.36742958721896,9.28565654253561,0,NA,4,NA,NA,NA,0,0,0,4,NA,NA,NA,1,1,1,1,0,0,0,9.28739400141847,0,1,NA,NA,1,0,0,0,0,0
"KSSTID0201",5,"3084-5",3,3084,1,"2022Q3",2022,10,57,NA,"Male","Non-disabled","English","67846","Hispanic",2,"Married","yes",339,339,1,0,0,13050,13050,0,2.855555556,0,0,"2022Q3",NA,NA,NA,NA,NA,NA,NA,"2022Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2022Q3",NA,NA,NA,NA,NA,NA,"2022Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2022Q4",11,11,11,11,7,9,10781.25,10781.25,0,2.74,NA,NA,NA,201,0,0,0,9.47662003816753,9.28565654253561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,1,1,1,0,0,0,9.36742958721896,0,NA,-3.37864091241447,NA,1,0,0,0,0,0
"KSSTID0201",6,"3084-6",3,3084,1,"2022Q4",2022,11,57,59,"Male","Non-disabled","English","67846","Hispanic",2,"Married","yes",339,339,1,0,0,12350,12350,0,2.333333333,0,0,"2022Q4",2,1,0,2,2,2,4,"2022Q4",1,3,6,0,2,4,0,0,"2022Q4",2,"2",2,2,2,1,"2023Q1",1,1,6,6,4,"1",2,4,"2023Q1",8,8,8,8,9,4,10781.25,10781.25,0,2.74,NA,NA,NA,201,0,0,0,9.42149231043801,9.28565654253561,0,1,4,4,0,0,0,0,0,4,0,0,8,1,1,1,1,0,0,0,9.47662003816753,0,NA,-0.649380567073423,NA,1,0,0,0,0,0
"KSSTID0202",1,"3087-1",3,3087,1,"2021Q2",2021,6,35,35,"Male","Non-disabled","English","67801","White",0,"Divorced","yes",157,157,0,0,0,14682.87,14682.87,0,2.166666667,0,0,"2021Q2",2,1,0,2,1,2,2,"2021Q2",1,0,2,0,2,4,0,0,"2021Q2",2,"1",3,2,2,1,"2021Q3",1,1,6,6,4,"1",2,2,"2021Q3",7,10,7,7,10,3,14976.45,14976.45,0,2.73,0,0,"52,316.00",202,1,0,0,9.59450489140401,9.61430101561166,0,1,1,2,0,1,0,0,0,2,0,0,10,0,0,1,0,0,1,0,9.61430101561166,0,1,-0.34926860012789,0,1,0,1,0,0,0
"KSSTID0202",2,"3087-2",3,3087,1,"2021Q4",2021,7,35,35,"Male","Non-disabled","English","67801","White",0,"Divorced","yes",157,157,1,0,0,16723.52,16723.52,0,1.466666667,0,0,"2021Q3",2,1,0,2,1,1,3,"2021Q3",1,0,2,0,2,4,0,0,"2021Q4",2,"1",4,2,2,1,"2021Q4",1,1,6,6,1,"1",2,2,"2021Q4",5,10,5,9,10,2,14976.45,14976.45,0,2.73,0,0,"52,316.00",202,1,0,0,9.72463118503302,9.61430101561166,0,1,1,2,0,1,0,0,0,3,0,0,10,0,0,1,0,0,1,0,9.59450489140401,0,1,0.17203442311545,0,1,0,1,0,0,0
"KSSTID0202",3,"3087-3",3,3087,1,"2022Q1",2022,8,35,35,"Male","Non-disabled","English","67801","White",0,"Divorced","yes",157,157,1,0,0,13280.47,13280.47,0,1.766666667,0,0,"2021Q4",2,1,0,2,1,2,3,"2022Q1",1,1,1,0,2,4,0,0,"2022Q1",1,"2",2,2,2,2,"2022Q1",1,1,6,6,1,"1",2,2,"2022Q1",5,7,5,10,9,2,14976.45,14976.45,0,2.73,NA,NA,NA,202,1,0,0,9.49412510967552,9.61430101561166,0,1,2,2,1,0,0,0,0,3,0,0,7,NA,0,1,0,0,1,0,9.72463118503302,0,1,0.52866218415988,0,1,0,1,0,0,0
"KSSTID0202",4,"3087-4",3,3087,1,"2022Q2",2022,9,35,35,"Male","Non-disabled","English","67801","White",0,"Divorced","yes",157,157,1,0,0,18767.33,18767.33,0,2.066666667,0,0,"2022Q1",2,1,0,2,1,1,2,"2022Q2",1,1,2,0,2,4,0,0,"2022Q2",2,"2",2,2,2,1,"2022Q2",1,1,6,6,1,"1",2,4,"2022Q2",11,11,9,11,3,11,14976.45,14976.45,0,2.73,NA,NA,NA,202,1,0,0,9.83992615385888,9.61430101561166,0,1,2,4,0,0,0,0,0,2,0,0,11,NA,0,1,0,0,1,0,9.49412510967552,0,1,-3.38577642716863,0,1,0,1,0,0,0
"KSSTID0202",5,"3087-5",3,3087,1,"2022Q3",2022,10,35,36,"Male","Non-disabled","English","67801","White",0,"Divorced","yes",157,157,1,0,0,16436.98,16436.98,0,2.6,0,0,"2022Q3",2,1,0,2,1,2,4,"2022Q3",1,1,1,0,2,4,0,0,"2022Q3",2,"2",4,2,2,1,"2022Q3",1,1,6,6,4,"1",2,4,"2022Q4",7,5,7,7,7,4,14976.45,14976.45,0,2.73,NA,NA,NA,202,1,0,0,9.70734979001468,9.61430101561166,0,1,2,4,0,0,0,0,0,4,0,0,5,NA,0,1,0,0,1,0,9.83992615385888,0,1,0.357532616225637,0,1,0,1,0,0,0
"KSSTID0202",6,"3087-6",3,3087,1,"2022Q4",2022,11,35,36,"Male","Non-disabled","English","67801","White",0,"Divorced","yes",157,157,1,0,0,18157.08,18157.08,0,2.366666667,0,0,"2022Q4",2,1,0,2,1,2,3,"2022Q4",1,1,1,0,2,4,0,0,"2022Q4",2,"2",2,2,2,1,"2023Q1",1,1,6,6,4,"1",2,3,"2023Q1",7,7,7,7,7,3,14976.45,14976.45,0,2.73,NA,NA,NA,202,1,0,0,9.80687091969356,9.61430101561166,0,1,2,3,0,0,0,0,0,3,0,0,7,NA,0,1,0,0,1,0,9.70734979001468,0,1,0.105668677213907,0,1,0,1,0,0,0
"KSSTID0203",1,"3088-1",3,3088,1,"2021Q2",2021,6,43,43,"Male","Physical Disabilities","English","67054","White",0,"Divorced","yes",339,339,0,0,0,1404,1404,0,2.466666667,0,0,"2021Q2",2,1,0,2,1,2,4,"2021Q2",1,0,1,0,2,4,0,0,"2021Q2",2,"2",4,2,2,2,"2021Q3",4,5,2,6,0,"1",2,3,"2021Q3",NA,5,3,3,3,8,73.06,73.06,0,2.73,NA,NA,NA,203,1,0,1,7.24779258176785,4.30487557548547,0,0,1,3,0,0,0,0,0,4,0,0,5,NA,0,0,0,1,0,0,4.30487557548547,0,0,NA,0,0,0,0,0,0,0
"KSSTID0203",2,"3088-2",3,3088,1,"2021Q4",2021,7,43,43,"Male","Physical Disabilities","English","67054","White",0,"Divorced","yes",339,339,0,1,0,0,0,1,1.6,0,0,"2021Q3",2,1,0,2,1,2,4,"2021Q3",1,0,2,0,2,4,0,0,"2021Q4",2,"1",5,2,2,1,"2021Q4",4,5,2,6,0,"0",2,2,"2021Q4",5,6,5,3,4,9,73.06,73.06,0,2.73,NA,NA,NA,203,1,0,1,0,4.30487557548547,0,0,1,2,0,1,0,0,0,4,0,0,6,NA,0,0,0,1,0,0,7.24779258176785,0,0,0.888062351493512,0,0,0,0,0,0,0
"KSSTID0203",3,"3088-3",3,3088,1,"2022Q1",2022,8,43,43,"Male","Physical Disabilities","English","67054","White",0,"Divorced","yes",339,339,1,1,0,585.15,585.15,0,1.933333333,0,0,"2021Q4",2,1,0,2,1,2,4,"2022Q1",1,0,1,0,2,4,0,0,"2022Q1",1,"2",3,2,2,1,"2022Q1",4,5,2,6,0,"0",2,3,"2022Q1",8,8,11,9,1,6,73.06,73.06,0,2.73,NA,NA,NA,203,1,0,1,6.37357572951784,4.30487557548547,0,0,1,3,1,0,0,0,0,4,0,0,8,NA,0,0,0,1,0,0,0,1,0,-1.77684919108825,0,0,0,0,0,0,0
"KSSTID0203",4,"3088-4",3,3088,1,"2022Q2",2022,9,43,44,"Male","Physical Disabilities","English","67054","White",0,"Divorced","yes",339,339,1,1,0,2586.92,2586.92,0,2.2,0,0,"2022Q1",2,1,0,2,1,2,4,"2022Q2",1,0,1,0,2,4,0,0,"2022Q2",1,"2",3,2,2,3,"2022Q2",4,5,2,6,3,"1",2,4,"2022Q2",8,11,11,9,1,8,73.06,73.06,0,2.73,NA,NA,NA,203,1,0,1,7.85860974324193,4.30487557548547,0,0,1,4,1,0,0,0,0,4,0,0,11,NA,0,0,0,1,0,0,6.37357572951784,0,0,-2.54537514172293,0,0,0,0,0,0,0
"KSSTID0203",5,"3088-5",3,3088,1,"2022Q3",2022,10,43,44,"Male","Physical Disabilities","English","67054","White",0,"Divorced","yes",339,339,1,1,0,2797.55,2797.55,0,2.833333333,0,0,"2022Q3",2,1,0,2,1,2,4,"2022Q3",1,0,1,0,2,4,0,0,"2022Q3",2,"2",1,2,2,1,"2022Q3",4,5,2,6,4,"1",2,4,"2022Q4",9,9,11,8,1,8,73.06,73.06,0,2.73,NA,NA,NA,203,1,0,1,7.93685670488612,4.30487557548547,0,0,1,4,0,0,0,0,0,4,0,0,9,NA,0,0,0,1,0,0,7.85860974324193,0,0,-2.218428008809,0,0,0,0,0,0,0
"KSSTID0203",6,"3088-6",3,3088,1,"2022Q4",2022,11,43,44,"Male","Physical Disabilities","English","67054","White",0,"Divorced","yes",339,339,1,1,0,2873.88,2873.88,0,2.166666667,0,0,"2022Q4",2,1,0,2,1,2,4,"2022Q4",1,0,1,0,2,4,0,0,"2022Q4",2,"2",1,2,2,1,"2023Q1",4,5,2,6,4,"1",2,4,"2023Q1",9,9,11,8,1,7,73.06,73.06,0,2.73,NA,NA,NA,203,1,0,1,7.96376621322991,4.30487557548547,0,0,1,4,0,0,0,0,0,4,0,0,9,NA,0,0,0,1,0,0,7.93685670488612,0,0,-2.1067908539184,0,0,0,0,0,0,0
"KSSTID0204",1,"3089-1",3,3089,0,"2021Q2",2021,6,50,50,"Male","Non-disabled","English","66503","Black",0,"Divorced","no",1193,730,0,0,9868.143,0,9868.143,1,2.8,0,0,"2021Q2",2,1,1,2,2,2,3,"2021Q2",1,0,3,1,2,NA,0,0,"2021Q2",1,"1",5,1,1,5,"2021Q3",5,5,6,6,4,"1",2,2,"2021Q3",1,6,6,2,3,4,6937.72,5082.73,1854.99,3.19,NA,NA,NA,204,0,0,0,9.19716829988363,8.84487259844972,1,0,1,2,1,1,0,1,1,3,1,1,6,NA,0,0,0,1,0,0,8.84487259844972,0,1,2.18667566873401,1,0,1,1,1,1,1
"KSSTID0204",2,"3089-2",3,3089,0,"2021Q4",2021,7,50,50,"Male","Non-disabled","English","66503","Black",0,"Divorced","no",1193,730,0,0,0,0,0,1,1.866666667,0,0,"2021Q3",2,1,0,2,1,2,4,"2021Q3",1,0,1,0,2,4,1,0,"2021Q4",1,"1",5,1,1,5,"2021Q4",1,4,6,6,0,"0",2,1,"2021Q4",5,3,3,4,3,3,6937.72,5082.73,1854.99,3.19,NA,NA,NA,204,0,0,0,0,8.84487259844972,0,0,1,1,1,1,0,0,0,4,1,1,3,NA,0,0,0,1,0,0,9.19716829988363,1,0,2.25107098825749,1,0,1,1,1,1,1
"KSSTID0204",3,"3089-3",3,3089,0,"2022Q1",2022,8,50,50,"Male","Non-disabled","English","66503","Black",0,"Divorced","no",1193,730,0,0,0,0,0,1,2.366666667,0,0,"2021Q4",2,1,0,2,1,2,4,"2022Q1",1,2,2,0,2,4,2,0,"2022Q1",NA,"1",1,1,1,1,"2022Q1",1,3,6,6,2,"2",1,3,"2022Q1",4,3,4,1,3,4,6937.72,5082.73,1854.99,3.19,NA,NA,NA,204,0,0,0,0,8.84487259844972,0,0,3,3,NA,1,0,0,0,4,1,1,3,NA,0,0,0,1,0,0,0,1,0,2.64178518905463,1,0,1,1,1,1,1
"KSSTID0204",4,"3089-4",3,3089,0,"2022Q2",2022,9,50,51,"Male","Non-disabled","English","66503","Black",0,"Divorced","no",1193,730,0,0,0,0,0,1,2.333333333,0,0,"2022Q1",2,2,2,2,1,2,2,"2022Q2",1,1,5,0,2,4,4,2,"2022Q2",1,"2",5,2,1,5,"2022Q2",1,3,6,6,1,"1",1,1,"2022Q2",6,2,4,2,4,2,6937.72,5082.73,1854.99,3.19,NA,NA,NA,204,0,0,0,0,8.84487259844972,NA,0,2,1,1,0,0,0,0,2,0,1,2,NA,0,0,0,1,0,0,0,1,0,2.52824963573194,1,0,1,1,1,1,1
"KSSTID0204",5,"3089-5",3,3089,0,"2022Q3",2022,10,50,51,"Male","Non-disabled","English","66503","Black",0,"Divorced","no",1193,730,0,0,0,0,0,1,3,0,0,"2022Q3",2,2,2,2,1,2,2,"2022Q3",1,0,1,1,1,2,1,4,"2022Q3",1,"1",5,1,1,5,"2022Q3",1,3,6,6,1,"2",1,1,"2022Q4",2,2,4,2,6,3,6937.72,5082.73,1854.99,3.19,NA,NA,NA,204,0,0,0,0,8.84487259844972,NA,0,1,1,1,1,0,1,1,2,1,1,2,NA,0,0,0,1,0,0,0,1,0,3.2571142683567,1,0,1,1,1,1,1
"KSSTID0204",6,"3089-6",3,3089,0,"2022Q4",2022,11,50,51,"Male","Non-disabled","English","66503","Black",0,"Divorced","no",1193,730,0,0,0,0,0,1,2.4,0,0,"2022Q4",2,2,2,2,1,2,2,"2022Q4",1,1,2,0,2,4,0,1,"2022Q4",1,"1",1,1,1,1,"2023Q1",1,4,6,6,2,"1",1,1,"2023Q1",2,2,2,2,2,2,6937.72,5082.73,1854.99,3.19,NA,NA,NA,204,0,0,0,0,8.84487259844972,NA,0,2,1,1,1,0,0,0,2,1,1,2,NA,0,0,0,1,0,0,0,1,0,3.58489021827433,1,0,1,1,1,1,1
"KSSTID0205",1,"3085-1",3,3085,1,"2021Q2",2021,6,26,26,"Female","Non-disabled","English","66503","White",2,"Divorced","yes",156,156,0,0,0,5609.71,5609.71,0,2.8,0,0,"2021Q2",2,1,1,1,2,2,2,"2021Q2",1,3,3,1,1,4,0,0,"2021Q2",1,"1",5,2,2,3,"2021Q3",1,1,6,6,4,"1",2,3,"2021Q3",3,6,11,6,6,7,4744.65,4744.65,0,3.19,1,2,"47,806.00",205,1,1,0,8.63243255022353,8.46498368796363,1,1,4,3,1,1,0,1,1,2,0,0,6,1,1,1,0,1,0,0,8.46498368796363,0,1,0.0764612278262481,1,1,1,1,1,0,0
"KSSTID0205",2,"3085-2",3,3085,1,"2021Q4",2021,7,26,26,"Female","Non-disabled","English","66503","White",2,"Divorced","yes",156,156,1,0,0,0,0,1,1.866666667,0,0,"2021Q3",2,1,0,2,1,2,3,"2021Q3",1,6,4,0,2,4,4,0,"2021Q4",1,"2",3,2,2,3,"2021Q4",1,1,6,6,3,"1",2,4,"2021Q4",4,6,11,6,7,8,4744.65,4744.65,0,3.19,1,2,"47,806.00",205,1,1,0,0,8.46498368796363,0,1,6,4,1,0,0,0,0,3,0,0,6,1,1,1,0,1,0,0,8.63243255022353,0,1,-0.20014419218734,1,1,1,1,1,0,0
"KSSTID0205",3,"3085-3",3,3085,1,"2022Q1",2022,8,26,27,"Female","Non-disabled","English","66503","White",2,"Divorced","yes",156,156,1,0,0,0,0,1,2.366666667,0,0,"2021Q4",2,1,0,2,2,1,3,"2022Q1",1,4,4,0,2,4,0,0,"2022Q1",2,"2",5,2,2,3,"2022Q1",1,1,6,6,4,"1",2,4,"2022Q1",7,9,11,10,7,8,4744.65,4744.65,0,3.19,NA,NA,NA,205,1,1,0,0,8.46498368796363,0,1,5,4,0,0,0,0,0,3,0,0,9,NA,1,1,0,1,0,0,0,1,1,-1.96469135980882,1,1,1,1,1,0,0
"KSSTID0205",4,"3085-4",3,3085,1,"2022Q2",2022,9,26,27,"Female","Non-disabled","English","66503","White",2,"Divorced","yes",156,156,1,0,0,0,0,1,2.333333333,1,0,"2022Q1",2,1,0,2,1,2,3,"2022Q2",1,5,4,0,2,4,0,0,"2022Q2",2,"2",5,1,2,5,"2022Q2",1,1,6,6,4,"1",2,4,"2022Q2",4,4,6,5,9,5,4744.65,4744.65,0,3.19,NA,NA,NA,205,1,1,0,0,8.46498368796363,0,1,6,4,0,0,0,0,1,3,1,0,4,NA,1,1,0,1,0,0,0,1,1,1.55839189997297,1,1,1,1,1,0,0
"KSSTID0205",5,"3085-5",3,3085,1,"2022Q3",2022,10,26,27,"Female","Non-disabled","English","66503","White",2,"Divorced","yes",156,156,1,0,0,0,0,1,3,0,0,"2022Q3",2,1,0,2,1,2,4,"2022Q3",1,4,2,1,2,4,0,0,"2022Q3",2,"2",3,2,2,3,"2022Q3",1,1,6,6,4,"1",2,4,"2022Q4",4,4,4,4,11,6,4744.65,4744.65,0,3.19,NA,NA,NA,205,1,1,0,0,8.46498368796363,0,1,5,4,0,0,0,1,1,4,0,0,4,NA,1,1,0,1,0,0,0,1,1,2.00204135910463,1,1,1,1,1,0,0
"KSSTID0205",6,"3085-6",3,3085,1,"2022Q4",2022,11,26,28,"Female","Non-disabled","English","66503","White",2,"Divorced","yes",156,156,1,0,0,0,0,1,2.4,0,0,"2022Q4",2,1,0,2,2,1,2,"2022Q4",1,4,3,0,2,4,0,0,"2022Q4",2,"2",3,2,2,3,"2023Q1",1,1,6,6,4,"1",2,4,"2023Q1",6,7,7,6,6,6,4744.65,4744.65,0,3.19,NA,NA,NA,205,1,1,0,0,8.46498368796363,0,1,5,4,0,0,0,0,0,2,0,0,7,NA,1,1,0,1,0,0,0,1,1,0.0942445696369334,1,1,1,1,1,0,0
"KSSTID0206",1,"3086-1",3,3086,1,"2021Q2",2021,6,34,34,"Male","Non-disabled","English","67218","Black",0,"Single","yes",156,156,0,0,0,0,0,1,5.066666667,0,0,"2021Q2",2,1,1,2,3,1,2,"2021Q2",2,3,2,1,1,1,4,0,"2021Q2",1,"1",4,2,1,5,"2021Q3",4,5,5,6,0,"0",2,1,"2021Q3",5,6,6,6,8,4,9045.66,5827.16,3218.5,4.83,NA,NA,NA,206,0,0,0,0,9.1101509078008,1,0,4,1,1,1,0,1,1,2,0,1,6,NA,0,0,0,0,1,0,9.1101509078008,0,1,0.92283102819196,1,0,1,1,1,0,1
"KSSTID0206",2,"3086-2",3,3086,1,"2021Q4",2021,7,34,35,"Male","Non-disabled","English","67218","Black",0,"Single","yes",156,156,1,0,0,0,0,1,3.066666667,0,0,"2021Q3",2,1,1,2,2,1,2,"2021Q3",1,3,3,1,2,4,3,0,"2021Q4",2,"2",4,1,1,5,"2021Q4",1,1,6,6,4,"0",2,3,"2021Q4",6,7,7,8,9,8,9045.66,5827.16,3218.5,4.83,NA,NA,NA,206,0,0,0,0,9.1101509078008,1,1,4,3,0,0,0,1,1,2,1,1,7,NA,0,0,0,0,1,0,0,1,0,-0.355753560576228,1,0,1,1,1,0,1
"KSSTID0206",3,"3086-3",3,3086,1,"2022Q1",2022,8,34,35,"Male","Non-disabled","English","67218","Black",0,"Single","yes",156,156,1,0,0,0,0,1,3.366666667,0,0,"2021Q4",2,1,0,2,1,1,2,"2022Q1",1,2,2,0,2,4,0,0,"2022Q1",1,"2",4,2,2,5,"2022Q1",4,5,5,6,0,"0",2,1,"2022Q1",7,7,8,7,8,7,9045.66,5827.16,3218.5,4.83,NA,NA,NA,206,0,0,0,0,9.1101509078008,0,0,3,1,1,0,0,0,0,2,0,0,7,NA,0,0,0,0,1,0,0,1,1,-0.479054127699232,1,0,1,1,1,0,1
"KSSTID0206",4,"3086-4",3,3086,1,"2022Q2",2022,9,34,35,"Male","Non-disabled","English","67218","Black",0,"Single","yes",156,156,1,0,0,10828.63,10828.63,0,2.966666667,0,0,"2022Q1",2,1,0,2,2,2,2,"2022Q2",1,2,2,0,2,4,0,0,"2022Q2",2,"2",4,2,2,5,"2022Q2",1,NA,6,6,4,"1",2,3,"2022Q2",8,8,9,8,10,9,9045.66,5827.16,3218.5,4.83,NA,NA,NA,206,0,0,0,9.29004117505316,9.1101509078008,0,0,3,3,0,0,0,0,0,2,0,0,8,NA,0,0,0,0,1,0,0,1,0,-1.34574052687716,1,0,1,1,1,0,1
"KSSTID0206",5,"3086-5",3,3086,1,"2022Q3",2022,10,34,35,"Male","Non-disabled","English","67218","Black",0,"Single","yes",156,156,1,0,0,12363.82,12363.82,0,3.333333333,0,0,"2022Q3",2,1,0,2,1,2,3,"2022Q3",1,3,3,0,2,4,0,0,"2022Q3",2,"2",3,2,2,4,"2022Q3",1,1,6,6,4,"1",2,4,"2022Q4",6,6,6,7,8,7,9045.66,5827.16,3218.5,4.83,NA,NA,NA,206,0,0,0,9.42261062263161,9.1101509078008,0,1,4,4,0,0,0,0,0,3,0,0,6,NA,0,0,0,0,1,0,9.29004117505316,0,0,0.234327418588113,1,0,1,1,1,0,1
"KSSTID0206",6,"3086-6",3,3086,1,"2022Q4",2022,11,34,36,"Male","Non-disabled","English","67218","Black",0,"Single","yes",156,156,1,0,0,11629.11,11629.11,0,2.866666667,0,0,"2022Q4",2,1,0,2,2,2,3,"2022Q4",1,2,2,0,2,4,0,0,"2022Q4",NA,NA,NA,NA,NA,NA,"2023Q1",NA,NA,NA,NA,NA,NA,NA,NA,"2023Q1",NA,NA,NA,NA,NA,NA,9045.66,5827.16,3218.5,4.83,NA,NA,NA,206,0,0,0,9.36135270376549,9.1101509078008,0,NA,3,NA,NA,NA,0,0,0,3,NA,NA,NA,NA,0,0,0,0,1,0,9.42261062263161,0,1,NA,1,0,1,1,1,0,1
